Device_ID,Timestamp,Temp_C,Humidity_pct,Temp_breach_flag,Temp_consec_count,Humidity_breach_flag,Distance_from_route_m,Distance_breach_flag,Distance_consec_count,Accel_x_g,Accel_y_g,Accel_z_g,Accel_mag_g,Shock_flag,Tamper_switch_flag,Anomaly_Label,Anomaly_Type,CVSS,EPSS,DVD,Lat,Lon,aux_sensor_1,aux_sensor_2,aux_sensor_3,aux_sensor_4,aux_sensor_5,aux_sensor_6,aux_sensor_7,aux_sensor_8,aux_sensor_9,aux_sensor_10,aux_sensor_11,aux_sensor_12,aux_sensor_13,aux_sensor_14,aux_sensor_15,aux_sensor_16,aux_sensor_17,aux_sensor_18,aux_sensor_19,aux_sensor_20,aux_sensor_21,aux_sensor_22,aux_sensor_23,aux_sensor_24,aux_sensor_25,aux_sensor_26,aux_sensor_27,aux_sensor_28,aux_sensor_29,aux_sensor_30,aux_sensor_31,aux_sensor_32,aux_sensor_33,aux_sensor_34,aux_sensor_35,aux_sensor_36,aux_sensor_37
D004,2025-08-24 18:26:00,5.68,26.85,0,0,0,27.9,0,0,0.097,-0.164,1.375,0.42063047916193613,0,0,0,None,8.41,0.1666,24,12.975723,77.594903,0.0281,1.3712,1.7259,0.0304,0.0753,-0.7798,-0.5131,1.6736,-1.7834,0.8083,-1.8931,-1.5631,0.0283,1.0864,0.1092,-1.05,-1.1907,-1.8427,-0.998,2.3694,-0.3293,0.2135,0.7981,-0.7608,-1.2752,0.3418,-0.8913,-0.0223,-0.0058,3.1193,1.6999,0.7702,-0.8145,0.4494,-0.6451,0.3692,0.1199
D004,2025-08-24 18:30:00,6.22,46.42,0,0,0,20.79,0,0,-0.164,-0.182,0.994,0.24506325713986585,0,0,0,None,8.87,0.1731,24,12.974359,77.596901,-0.6337,1.0842,0.7039,-0.8512,0.2596,0.1631,-1.631,1.1507,0.5375,-1.3613,-0.8368,-0.6108,-0.1643,2.5454,-1.6017,1.0829,0.4432,-1.6717,1.6049,0.8301,-1.0642,0.7451,0.5851,0.0308,0.6984,0.2252,1.2921,-0.4425,-0.6245,-0.7331,1.6376,0.3373,0.253,0.0967,-1.1281,-1.0422,-1.1348
D004,2025-08-24 18:34:00,5.98,53.98,0,0,0,24.84,0,0,-0.061,0.105,0.915,0.14822617852457773,0,0,0,None,8.85,0.1044,24,12.971098,77.595289,0.673,-0.0003,-0.285,0.6064,-0.9903,-0.2103,-0.8608,1.9828,0.8339,0.7655,-0.6672,2.5632,0.3079,-0.2299,-0.0718,-1.4379,0.5327,-0.7074,-0.1486,1.6517,1.1848,0.7357,1.5715,1.235,1.1184,0.4859,1.696,-1.2294,-0.9021,-0.6651,0.667,0.2732,0.9805,-0.5232,0.2192,-0.1615,0.9707
D004,2025-08-24 18:39:00,5.0,46.4,0,0,0,15.7,0,0,0.056,0.082,0.941,0.11550324670761428,0,0,0,None,8.87,0.1496,22,12.974801,77.595309,1.3341,1.2775,0.8184,1.6404,1.4555,0.1926,-0.1949,-1.8445,0.3341,0.6471,0.5317,-1.1885,0.8814,0.8754,-0.3372,-0.615,-0.5718,-0.0606,0.1587,0.171,-0.0785,-1.2963,0.4149,0.5186,0.3038,1.4292,0.4689,0.3422,0.1244,-0.951,0.4837,-1.0456,-0.5518,1.1634,1.2793,-0.8818,-0.0124
D004,2025-08-24 18:43:00,6.13,43.61,0,0,0,18.62,0,0,-0.42,-0.02,0.581,0.5936000336927214,0,0,0,None,8.84,0.1544,24,12.972221,77.595116,1.1249,0.0964,-0.7053,1.1773,0.0524,-0.2883,-1.4361,0.0723,0.1057,-0.4563,-1.5848,1.0211,-1.4368,0.8045,0.8577,0.6565,0.0028,1.4194,0.2168,-0.7829,1.586,0.9446,0.8195,0.8862,0.3927,1.116,1.9904,-0.4533,-1.9127,-0.8951,1.4033,0.9001,1.1896,0.2247,-1.8801,0.1379,-0.4806
D004,2025-08-24 18:47:00,5.41,52.85,0,0,0,18.32,0,0,-0.065,0.217,1.427,0.48336632071339025,0,0,0,None,8.99,0.1886,24,12.970957,77.5925,-0.0888,0.588,-0.596,0.1214,0.9918,-0.3751,1.7623,-0.9269,-0.8385,-1.4992,1.5603,-1.8433,0.9702,-0.183,0.1632,1.9006,2.3456,-0.5187,-0.2699,-1.0666,0.515,-2.8193,2.6345,1.0086,0.4306,0.4224,1.0712,-0.1647,1.8868,0.3433,-1.009,0.5078,-0.1889,-0.2459,0.4561,-0.6373,0.02
D004,2025-08-24 18:52:00,4.54,45.53,0,0,0,18.23,0,0,0.209,0.177,0.72,0.39167588641630724,0,0,0,None,9.04,0.1517,23,12.96967,77.593221,0.0016,0.1266,-0.9873,-0.3947,1.6547,-0.0301,-2.2926,1.0719,0.1669,-0.2189,0.7476,0.2633,1.2823,0.2886,0.7708,-0.964,-0.7513,-0.2597,-0.2132,0.7137,0.3361,0.5603,1.0159,0.7284,-1.0745,-0.5293,-0.7491,-0.3677,-1.1143,-1.347,0.9934,-0.7646,-0.2312,-0.0506,0.0117,1.5663,0.2963
D004,2025-08-24 18:56:00,4.44,36.36,0,0,0,11.64,0,0,-0.267,-0.09,0.589,0.4983071342054015,0,0,0,None,8.96,0.1694,23,12.973819,77.59963,1.2317,2.1569,0.6077,0.3667,1.6434,-0.4332,0.1814,-0.3344,0.958,-0.5964,-0.0397,-2.2505,-0.4404,0.2302,-0.8955,0.303,-0.0388,0.675,-0.3801,1.115,0.2262,-1.3302,-0.7439,-0.2168,0.2522,0.6255,0.8091,1.0151,0.0403,-1.3813,-0.7057,1.2927,0.5176,-1.7578,1.42,-0.4068,-1.1523
D004,2025-08-24 19:01:00,5.21,83.87,0,0,1,18.32,0,0,0.306,-0.018,1.136,0.3353445988829997,0,0,1,Loss_of_storage,8.32,0.1528,24,12.970474,77.594522,0.7331,0.1766,0.6788,1.7782,-1.5336,0.1507,0.215,0.2416,0.1017,1.249,0.2341,0.8201,-0.729,0.4305,-1.5458,0.7877,0.68,-0.7219,0.2879,-0.3145,-0.6656,1.3449,-0.3097,0.9177,-1.2738,0.0701,-0.6109,-0.179,1.0547,-0.3294,1.0727,-0.3234,0.5388,0.2172,-2.469,-0.1703,-0.7183
D004,2025-08-24 19:06:00,4.84,38.31,0,0,0,1.63,0,0,0.282,0.166,0.845,0.36208424434100966,0,0,0,None,8.91,0.1412,23,12.973576,77.596829,-1.2189,0.3106,0.635,1.0867,1.6121,0.0473,1.5062,-0.1435,1.5006,-0.0279,-1.4152,-1.2409,2.1919,-0.7993,-0.6214,-0.0528,0.7204,0.5379,-0.739,-1.5788,-1.0901,0.5881,-1.0556,-0.22,-2.3556,-0.6347,0.277,-1.284,0.7781,0.7048,0.2774,-1.0955,0.5644,1.0228,-0.9723,0.9255,-1.2391
D004,2025-08-24 19:11:00,4.06,37.2,0,0,0,4.75,0,0,-0.328,-0.16,1.421,0.5571579668280802,0,0,0,None,8.92,0.1445,22,12.968873,77.594516,0.7161,-0.161,0.2669,-0.9023,-0.897,1.1008,2.498,-0.2852,-0.7747,0.4386,1.9943,1.3153,1.7705,-0.8763,-0.7093,1.7456,-0.5213,-1.1078,-0.1368,0.6637,-1.12,1.4199,0.1534,1.2477,0.8019,-0.7693,0.2569,2.2294,-1.5486,1.4224,0.1628,-1.124,-0.238,0.2296,1.5522,1.1632,1.3846
D004,2025-08-24 19:16:00,6.29,49.45,0,0,0,27.98,0,0,-0.057,0.104,1.217,0.24729334807066694,0,0,0,None,8.91,0.1393,22,12.970375,77.593281,0.8524,-3.1564,0.789,-0.9237,0.0582,0.2103,-0.0982,-0.6058,-0.3498,1.8015,1.4986,0.7103,0.1394,-0.0799,1.8826,0.7,-0.5238,-1.7636,-0.3305,1.5538,0.0769,-1.8763,1.1867,0.0871,0.3847,1.4482,1.1249,-0.2904,-0.5306,-0.1513,-0.3288,-0.2531,-0.6144,0.4992,1.4367,-1.1507,-0.67
D004,2025-08-24 19:21:00,4.77,43.89,0,0,0,16.93,0,0,0.027,-0.001,1.157,0.15930787802240043,0,0,0,None,9.23,0.1465,24,12.973849,77.595321,1.4129,1.5946,-0.2493,-1.9816,0.7131,0.6216,1.2173,0.2239,-1.0231,-0.3593,0.9082,-1.9574,0.2287,-0.1343,0.8546,1.1945,0.2247,-0.3321,-0.1433,1.811,-0.3049,-1.1465,0.5624,-1.1265,1.4724,-1.0474,-0.2612,-0.9006,2.3634,-1.7449,-0.3229,-0.5615,0.8635,-0.9373,-0.3503,0.9411,0.315
D004,2025-08-24 19:25:00,4.66,48.05,0,0,0,24.12,0,0,-0.136,-0.011,1.006,0.13657598617619426,0,0,0,None,9.19,0.1652,23,12.972347,77.592561,-1.7105,-0.1599,0.818,0.122,-0.01,-0.6009,-0.5102,-0.7173,-0.1523,-0.7911,-1.3396,1.2264,-0.5221,-0.7447,0.0738,-0.5185,1.0717,-1.3768,0.8614,0.4037,-0.1699,-0.4471,-0.2683,0.5666,-0.8013,-0.5134,0.8723,-1.4721,-0.5901,0.1856,-0.7446,-0.2698,0.486,0.7766,2.1499,0.2824,0.1132
D004,2025-08-24 19:30:00,5.0,23.05,0,0,0,19.39,0,0,-0.004,-0.327,1.028,0.3282209621581169,0,0,0,None,8.65,0.145,23,12.971828,77.596045,0.6778,-0.9184,1.6398,-0.8914,-0.095,0.1294,1.2872,-1.163,1.6495,-0.2988,2.1909,-0.4932,1.7765,-0.3484,1.917,-0.0588,0.9787,-1.767,-0.3634,-0.4591,-1.8617,0.7386,0.2004,1.2671,-0.9345,0.337,1.6035,0.3465,-0.1337,2.0948,-0.6021,-2.4934,0.3,-1.9184,0.3763,-1.0977,-0.5848
D004,2025-08-24 19:34:00,5.03,50.86,0,0,0,16.44,0,0,-0.05,-0.011,1.175,0.182334856788273,0,0,0,None,8.79,0.1466,22,12.973012,77.59566,-0.1408,-0.504,1.8176,2.0194,0.0256,0.7075,-1.2729,-2.3266,1.1408,-0.1531,1.899,0.7552,-0.4391,-1.5813,1.2659,0.224,-1.0792,-0.1576,-0.7612,0.105,1.1844,-0.8268,0.1848,1.1624,-1.9057,0.9976,0.454,-0.7626,-0.7956,0.2727,-0.3891,-1.8955,1.6506,-0.5278,-0.5782,1.2419,1.1039
D004,2025-08-24 19:38:00,6.33,45.76,0,0,0,18.53,0,0,0.056,0.022,0.999,0.06017474553332154,0,0,0,None,9.07,0.215,24,12.972224,77.594133,-0.3079,0.0146,0.2586,0.663,-0.0799,1.5183,-1.0475,-0.0114,0.6895,-1.9768,0.2809,-0.0676,0.1411,-0.656,1.7139,0.2759,-0.8148,-1.0407,1.2834,-0.2026,0.7501,-1.3134,0.1503,-0.7243,0.4878,-0.1874,-0.2329,-0.6144,-1.1469,0.2613,1.387,-0.776,-1.5154,1.8374,-1.6153,0.1492,1.971
D004,2025-08-24 19:43:00,5.71,41.5,0,0,0,21.82,0,0,0.151,-0.035,0.817,0.23982285128819567,0,0,0,None,8.87,0.156,22,12.972793,77.594309,0.8622,1.1916,0.6476,0.3012,1.3412,1.4123,0.9782,-1.4849,0.2933,-0.5748,-0.7993,0.9935,-0.5508,1.383,0.2915,-0.4992,0.1107,-0.0613,0.7444,-0.2521,1.4912,-0.7495,0.6735,-0.5616,0.3047,0.9898,-0.7339,0.7958,-1.0079,1.1121,0.6512,0.008,0.6629,2.1931,0.259,-1.1119,-1.2706
D004,2025-08-24 19:48:00,4.35,56.86,0,0,0,15.64,0,0,0.111,-0.221,1.321,0.40521969349971126,0,0,0,None,8.89,0.1398,23,12.97104,77.593566,-0.7267,-0.9997,-0.9905,-1.7155,-1.5092,1.2065,0.0481,0.2774,-1.3632,0.1174,1.4741,0.9159,-1.0449,-1.3498,0.6526,0.9567,-0.3873,-1.036,-0.7672,1.4878,0.5692,0.6378,0.3252,-0.3479,-1.1559,0.2773,0.5501,0.6033,-0.0653,-0.7098,-1.1248,-0.9207,-0.1644,0.1343,0.0656,-0.3886,-0.1934
D004,2025-08-24 19:52:00,4.81,42.51,0,0,0,15.27,0,0,-0.206,0.07,1.242,0.3254228019054596,0,1,1,Tamper_Damage,8.99,0.1505,23,12.973708,77.59326,0.362,-0.7422,-1.1158,-0.0416,0.5122,-1.2592,-2.0346,-0.942,0.2316,-0.9225,-0.8963,0.3189,0.069,-1.614,-0.0477,0.6725,-0.7843,-0.6697,-0.7747,2.4286,-1.6606,0.2377,0.4602,-1.446,-0.7681,-0.6558,-0.5055,0.4579,0.9715,0.2685,-0.3748,1.2414,1.5813,0.6141,2.2584,0.1261,-1.5253
D004,2025-08-24 19:56:00,4.19,23.87,0,0,0,16.32,0,0,-0.034,-0.017,1.039,0.05446099521676036,0,0,0,None,8.84,0.1583,23,12.972764,77.59358,-0.0614,0.4159,-1.5269,-0.2441,-1.2509,-0.3957,1.0787,0.4981,0.2858,0.6682,-0.9196,0.0044,0.2668,1.235,0.9514,0.2998,0.5978,-0.7473,0.7769,-2.0009,1.2128,0.5141,-0.7004,0.3052,-0.3492,-0.6261,-1.0942,-0.4097,-1.5693,1.9351,-1.2313,-0.2318,-0.8684,-1.8911,-0.3646,-0.8569,-1.0176
D004,2025-08-24 20:00:00,14.34,41.84,1,1,0,32.5,0,0,0.012,0.126,0.852,0.19474085344374972,0,0,0,None,8.36,0.1489,23,12.97118,77.594765,0.8839,-0.6859,0.2461,-0.6016,-0.1454,-1.0154,0.7084,-0.8719,1.7108,-2.0161,-1.5234,0.3082,0.8989,-0.7707,-0.4711,-0.8617,0.1307,-1.4782,0.9171,-0.2968,1.543,0.3029,0.3013,0.2435,0.0138,-0.3123,-0.3255,0.9782,-0.4532,0.1684,0.8055,0.832,0.19,0.7228,-0.5807,1.0395,0.6733
D004,2025-08-24 20:04:00,11.43,42.56,1,2,0,9.28,0,0,-0.334,-0.18,0.992,0.37949967061909295,0,0,0,None,8.71,0.1204,22,12.972236,77.593203,1.3175,0.788,-0.2721,-0.3835,-1.0534,-0.5849,-1.1537,-0.8044,-1.4662,-0.7455,-1.031,0.1919,0.829,1.0687,-0.3532,-0.3575,0.8796,1.8172,-2.616,-0.7401,-1.3215,-0.515,0.8682,2.3167,-1.6795,0.1274,-0.7402,-0.8817,-0.3953,0.8603,-0.6857,0.0849,-0.442,-0.3581,0.7539,0.898,-0.4075
D004,2025-08-24 20:08:00,10.94,52.21,1,3,0,16.23,0,0,-0.045,-0.337,1.287,0.44493033162507584,0,0,0,None,8.81,0.1672,23,12.969544,77.593799,-0.303,-0.5862,-0.0388,0.0097,-0.2019,2.1711,0.6825,1.3925,0.8207,0.4128,-2.0737,0.3435,-1.0927,0.0752,0.0067,0.3505,-1.5339,-0.3693,0.0757,-0.876,1.4674,2.1982,0.7347,2.3548,-0.022,1.0591,-0.2848,0.7581,-0.267,0.1345,0.694,0.4277,0.8774,-0.5658,1.8187,-1.8386,0.0963
D004,2025-08-24 20:13:00,13.13,38.88,1,4,0,6.55,0,0,0.114,-0.257,0.723,0.39468215059716094,0,0,0,None,8.93,0.1496,22,12.970369,77.595831,0.8439,0.5876,-0.0284,0.5835,-0.5847,-0.226,-0.4435,-0.431,-0.4452,-0.0094,0.0392,0.0675,-1.3507,-0.461,-1.0278,1.51,-1.0945,0.7935,-0.9064,-1.0874,0.1018,-2.2887,0.0108,0.5314,0.3806,1.9253,-0.4624,-0.7492,-0.0663,0.8447,1.5158,2.319,-0.6409,1.0176,0.7078,2.063,-1.9893
D004,2025-08-24 20:18:00,13.71,41.53,1,5,0,24.24,0,0,0.355,-0.166,0.936,0.39708563308183287,0,0,1,Loss_of_storage,8.36,0.1453,24,12.972031,77.594997,-0.1386,-1.6252,-1.3111,-1.5741,-0.3147,-1.4863,0.1045,0.4546,0.6558,0.1015,0.55,1.7062,-0.5389,-0.8105,-0.0497,0.7609,0.6444,1.3162,-0.4815,1.3687,-0.2144,-0.0384,0.8362,-1.0978,-1.2078,1.3081,-0.2895,-0.0575,2.0777,0.4182,-0.881,1.465,-0.528,-0.7645,-1.5422,-0.2731,0.4488
D004,2025-08-24 20:22:00,9.71,37.66,1,6,0,9.65,0,0,-0.017,-0.21,0.76,0.31935716682110016,0,0,1,Loss_of_storage,8.83,0.1609,24,12.974722,77.591197,1.4716,-0.6746,2.2671,-0.0694,0.2835,-1.1533,0.9652,-0.4146,0.5572,-0.2513,-0.8033,-1.9479,0.2215,1.1238,1.1734,-2.1847,0.7436,-0.7747,0.1505,1.2347,-0.1288,1.5999,0.7868,-0.8796,-0.0404,-0.249,-0.4272,-0.8151,-0.8429,0.7194,1.8068,0.951,-0.4138,0.2631,0.1652,0.7619,-0.554
D004,2025-08-24 20:26:00,14.23,44.45,1,7,0,16.1,0,0,-0.244,-0.342,0.927,0.4264141179651537,0,0,1,Loss_of_storage,8.65,0.201,23,12.97198,77.59263,0.7457,-0.0346,-0.6199,-2.0654,-0.1547,-0.9855,1.6019,-0.3807,-0.6192,0.422,0.1174,-0.5972,-1.2186,1.6252,-2.3174,-0.737,-0.3466,-0.9267,-0.7701,0.7567,-1.3029,0.3225,-0.4495,1.319,2.6974,0.9786,0.9308,0.3072,0.0208,0.8809,1.1611,1.4912,0.9214,0.7704,-0.0827,-1.533,0.2445
D004,2025-08-24 20:30:00,3.93,40.08,0,0,0,8.46,0,0,0.385,0.127,1.118,0.422229795253722,0,0,0,None,8.84,0.1589,22,12.971764,77.591405,-0.7394,0.6299,-0.547,2.5493,-0.6223,-0.033,0.0131,-1.1914,0.2784,-0.0739,-0.0878,-0.6567,-0.285,-0.5359,-0.0613,-0.3264,-0.8525,1.5554,-1.6363,1.1951,-0.9809,0.4812,0.5028,-0.7204,0.1786,-1.3572,0.2611,1.1252,1.0261,-2.4331,-2.0435,-0.4955,0.1783,0.4642,-1.4656,-1.5304,-0.7709
D004,2025-08-24 20:35:00,6.64,27.8,0,0,0,24.23,0,0,-0.109,0.212,1.685,0.7252930442241949,0,0,0,None,8.98,0.17,24,12.967532,77.590064,0.6518,-0.0558,-0.049,-0.9749,-1.2391,0.7851,0.1753,-1.3027,-0.3223,0.0869,0.9905,3.4082,-0.9512,-0.5858,0.8715,0.8927,-1.4961,0.3705,0.6497,-0.5685,0.2008,-0.4141,1.5688,-0.4042,0.1655,-1.2615,-1.7038,-0.4157,-1.0042,-0.3545,0.9246,0.3921,-0.6052,-0.4985,-1.1218,-1.0091,-0.1761
D004,2025-08-24 20:40:00,4.41,42.74,0,0,0,1.21,0,0,0.021,-0.126,1.178,0.2190913051675031,0,0,0,None,8.67,0.1767,24,12.970851,77.594048,0.3188,-1.3802,1.0993,-1.3144,-0.4134,0.6843,-1.7512,-0.5342,-0.1087,-0.7688,1.7251,0.6215,0.9459,0.3636,0.3961,1.1518,0.5393,-0.9346,0.3546,0.5461,0.2382,-0.9898,-1.5562,-0.1266,0.5315,1.0625,-1.5589,0.0827,0.2602,0.5846,-0.8704,0.0086,1.0625,1.1928,1.4143,-1.5523,0.1759
D004,2025-08-24 20:45:00,6.43,57.65,0,0,0,8.47,0,0,-0.392,0.205,0.927,0.4483503094679427,0,0,0,None,8.78,0.1768,24,12.969615,77.592778,-0.074,0.3968,-1.1885,1.2143,1.0348,-1.2258,0.4306,0.036,0.2698,-2.5619,0.1206,0.2156,-1.3743,1.745,-0.6044,0.358,-0.2268,-0.6394,-0.0323,-0.4929,0.1604,1.3496,-0.0548,1.0153,-0.2356,0.3636,0.2261,-0.5064,-0.8234,1.271,-1.1555,0.0626,-0.1931,1.4876,0.7564,-0.9255,1.4589
D004,2025-08-24 20:50:00,5.61,48.46,0,0,0,7.32,0,0,-0.214,-0.316,1.459,0.5969363450151114,0,0,0,None,8.88,0.1537,22,12.968136,77.59327,-1.1981,-0.9457,1.7973,0.8762,-0.0489,1.1309,0.4455,0.3597,0.9099,0.5881,-1.6384,-1.2393,-0.5962,-0.2333,-0.352,2.1552,-0.825,-1.2669,0.1969,1.4497,0.3694,0.8413,0.4481,0.7658,0.7521,0.0852,-1.3634,0.5236,1.6754,0.0985,-1.5727,0.2205,-0.309,-0.2374,2.0312,-0.5068,-1.0953
D004,2025-08-24 20:54:00,4.53,40.17,0,0,0,9.65,0,0,0.253,0.322,0.802,0.45485931891080345,0,0,0,None,8.45,0.1528,22,12.9723,77.594927,-0.0443,-0.1825,0.6008,1.341,-1.7313,0.6301,0.149,-0.845,-0.5449,0.1969,0.6974,0.4458,0.3332,-2.6571,-0.9597,0.3313,-1.2317,0.746,1.5427,-0.0437,0.6937,1.4136,0.0664,0.8535,1.3573,0.9881,0.2311,0.3218,1.2651,-1.3772,0.9078,-0.6761,0.3258,1.3875,-1.1303,-0.3855,1.065
D004,2025-08-24 20:58:00,3.83,40.2,0,0,0,14.0,0,0,0.062,0.161,1.088,0.1936724038163414,0,0,0,None,8.68,0.1609,22,12.970273,77.59628,-0.6478,-0.2729,-2.145,0.378,1.9261,-1.2669,0.7566,0.6226,1.8122,-0.4863,0.5035,1.7202,-2.1941,-1.543,1.2108,-1.1085,-0.1111,-3.0852,1.7088,0.7148,0.9528,1.0131,-0.1815,1.5732,0.8034,0.3588,-0.4663,-0.3218,0.5566,-1.7963,0.3745,0.6431,1.2772,0.6254,-0.0803,0.3761,-1.8459
D004,2025-08-24 21:02:00,4.51,56.89,0,0,0,18.27,0,0,0.211,-0.075,1.409,0.46629068187129796,0,0,0,None,8.78,0.1761,23,12.969355,77.592176,-0.4687,-0.72,-0.9982,-2.228,2.1601,0.1341,-0.6983,1.7922,0.0079,0.2403,0.6657,-1.1173,0.2311,0.2263,-0.3855,0.1236,-1.3583,-0.0526,-0.0956,0.7776,-1.1318,0.1617,0.1128,1.1009,0.0535,1.1858,-0.8941,2.8058,-0.0318,-0.5738,0.4727,0.0872,-0.633,-0.4939,-0.1864,-0.1492,-0.1161
D004,2025-08-24 21:07:00,5.14,26.03,0,0,0,23.76,0,0,-0.257,-0.004,1.421,0.493260580221043,0,0,0,None,8.7,0.1918,22,12.973295,77.590356,-1.1187,2.1684,-1.8861,0.1491,-0.2523,0.5748,1.0983,0.549,2.4876,-1.7043,0.7495,0.7486,-0.5984,1.1477,-1.4321,-1.4663,0.3308,0.4342,1.2987,0.7782,0.8585,1.3377,0.2234,-0.7423,-1.2257,-0.3496,-2.0783,-0.5707,0.5896,-0.9824,-0.1501,-0.1764,-1.1156,1.2021,0.9794,-0.8719,1.0822
D004,2025-08-24 21:12:00,4.71,43.11,0,0,0,17.27,0,0,0.341,-0.056,0.672,0.4764462194204085,0,0,0,None,9.03,0.1474,24,12.968822,77.594093,0.3933,-1.7606,-0.4894,0.5625,2.0033,-0.9194,-1.0003,-0.3748,0.975,1.7487,0.6667,-0.032,-0.3284,0.8342,0.9886,-0.8123,0.1012,0.3867,-0.2607,1.3599,0.0414,-0.6154,1.1581,2.1174,-0.4179,1.928,0.6064,-1.7822,-0.278,2.0817,0.8262,0.5942,0.8897,-0.464,2.198,-0.2395,0.4508
D004,2025-08-24 21:17:00,4.84,48.82,0,0,0,20.51,0,0,-0.077,0.32,1.029,0.33040883765420076,0,0,0,None,8.93,0.1618,23,12.973189,77.593058,1.1831,0.1615,2.2979,-0.9348,-1.2814,0.0949,-0.0123,1.4961,-0.5429,-0.3734,-2.3872,0.3284,0.1909,0.9001,0.7834,-0.7474,-0.6182,0.6103,0.6592,-0.4949,-0.405,-1.0058,-1.6042,0.0949,0.6683,-1.653,1.4999,-0.5981,-0.7621,0.8647,-1.4231,0.863,-0.6443,1.4811,0.0905,-0.2631,-0.6942
D004,2025-08-24 21:21:00,5.58,40.3,0,0,0,0.51,0,0,-0.107,0.086,1.047,0.14509996554100207,0,0,0,None,8.45,0.2115,22,12.973901,77.5921,0.2622,0.8932,0.6426,-1.4844,0.1954,-0.2899,-0.8051,0.666,0.5901,2.0193,2.1357,0.5112,0.743,0.205,-2.1417,0.6002,1.1452,0.1864,0.7821,-0.3155,0.7801,-1.2466,1.0918,0.8016,-0.2468,0.4676,-0.2515,-0.0893,-0.2822,0.3814,0.7166,1.7619,-0.5565,1.2784,-0.8928,-1.6149,1.1066
D004,2025-08-24 21:25:00,4.12,51.52,0,0,0,1056.16,1,1,0.139,0.013,1.319,0.3482111428429595,0,1,1,Tamper_Damage,8.52,0.176,23,12.97537,77.594728,0.3629,-1.5259,-0.1295,1.0274,-1.3839,-2.7598,-0.7297,-0.0781,0.8872,0.0291,1.2328,-0.6256,0.2765,-0.102,0.0117,1.2583,-1.7605,0.2819,-0.615,-0.3946,3.4401,-1.1004,-0.6649,0.2412,0.2807,0.0603,-0.6445,0.2408,-0.0739,0.7155,-0.2452,-1.19,0.6005,0.766,1.7455,1.6946,-0.0113
D004,2025-08-24 21:30:00,5.08,53.9,0,0,0,388.39,1,2,0.005,0.132,1.628,0.6417421600611883,0,1,1,Tamper_Damage,8.73,0.1758,24,12.969581,77.593274,0.8249,-0.6478,0.9837,-1.0134,-1.1915,-0.751,-0.178,-0.7281,0.4246,-0.3713,-0.0206,0.3033,-0.5909,0.7765,0.5962,0.5292,-0.2253,-0.2414,0.2093,0.0976,-0.7442,-0.3442,0.3214,0.2322,0.8445,-1.6621,1.3721,0.2596,-0.28,0.03,-0.4912,0.9269,0.6166,1.5736,0.1911,1.1607,-0.7121
D004,2025-08-24 21:35:00,4.48,46.28,0,0,0,1119.91,1,3,0.1,0.147,0.948,0.18523768515072736,0,1,1,Tamper_Damage,8.68,0.1839,23,12.970934,77.598193,1.1244,0.5074,0.7279,-1.4107,0.8985,0.9335,0.781,-0.8056,-1.1359,-1.6083,0.0164,0.9486,0.4465,1.1523,-0.2137,2.0083,-1.7371,-0.6069,-0.1914,-0.6604,0.983,-0.4874,-1.1374,0.8779,0.5203,1.414,-1.24,1.0667,0.7338,-1.6352,0.7474,-0.7493,0.5877,0.5069,-0.576,-3.0894,-1.3444
D004,2025-08-24 21:39:00,4.56,49.95,0,0,0,566.49,1,4,0.128,-0.122,1.468,0.5002919147857579,0,1,1,Tamper_Damage,8.62,0.1496,24,12.976777,77.59398,-0.4288,0.8039,1.0962,-0.6583,-1.5494,-0.0126,-1.5896,1.9465,-2.191,0.1568,0.229,1.5292,0.7989,0.2659,2.1664,-0.0003,0.7652,-1.3323,1.4157,0.9694,0.6725,0.2189,-0.2797,-2.0537,0.4093,0.5071,0.737,1.3776,-0.2587,-0.9741,-1.863,1.0343,0.6031,0.2456,-0.1206,0.6158,0.4593
D004,2025-08-24 21:44:00,5.67,54.36,0,0,0,430.77,1,5,3.188,-0.763,3.977,4.4280968824089655,1,1,1,Tamper_Damage|Geofence,8.48,0.1609,22,12.972994,77.59181,0.568,2.2843,0.0367,1.432,0.3621,1.0946,1.386,0.9999,1.0792,0.7787,1.4756,0.2884,0.0893,-1.6924,1.477,-0.4693,-0.3615,0.3344,0.5914,-0.393,-0.068,1.3373,0.2637,1.7063,0.2139,-1.215,0.5856,-0.7241,-1.4334,0.7115,-0.2494,-1.1825,0.3038,-0.7379,-1.133,-0.8093,-0.5272
D004,2025-08-24 21:48:00,5.4,46.66,0,0,0,815.06,1,6,0.158,-0.099,1.307,0.3591851890042238,0,1,1,Tamper_Damage|Geofence,8.72,0.1697,24,12.969866,77.591915,-0.8805,-1.0362,-0.2248,0.6119,-0.7458,0.0929,0.431,-1.1295,-0.7873,-0.624,1.789,0.8085,0.8318,0.6252,-1.2276,0.5179,-1.3895,0.05,0.1292,0.6857,-0.5294,-0.3491,-0.5012,-1.1502,0.0257,0.9304,-1.0779,0.7638,0.9273,1.4929,-0.8139,0.0151,-0.3025,-0.2702,0.478,-0.6949,-0.4191
